2014-11-18|Pablo Prigioni|9|NBA|New York Knicks|PG|46|16|16|http://espn.go.com/nba/player/stats/_/id/4182/pablo-prigioni
2014-11-18|Shane Larkin|0|NBA|New York Knicks|PG|68|22|30|http://espn.go.com/nba/player/stats/_/id/2596158/shane-larkin
2014-11-18|Allen Crabbe|23|NBA|Portland Trailblazers|SG|22|8|4|http://espn.go.com/nba/player/stats/_/id/2531210/allen-crabbe
2014-11-18|Will Barton|5|NBA|Portland Trailblazers|SG|23|8|8|http://espn.go.com/nba/player/stats/_/id/6579/will-barton
2014-11-18|Amar'e Stoudemire|1|NBA|New York Knicks|PF|107|77|10|http://espn.go.com/nba/player/stats/_/id/1727/amar'e-stoudemire
2014-11-18|Chris Kaman|35|NBA|Portland Trailblazers|C|103|66|7|http://espn.go.com/nba/player/stats/_/id/1982/chris-kaman
2014-11-18|J.R. Smith|8|NBA|New York Knicks|SG|114|29|37|http://espn.go.com/nba/player/stats/_/id/2444/j.r.-smith
2014-11-18|Steve Blake|25|NBA|Portland Trailblazers|PG|50|24|38|http://espn.go.com/nba/player/stats/_/id/1994/steve-blake
2014-11-18|Joel Freeland|19|NBA|Portland Trailblazers|C|15|20|3|http://espn.go.com/nba/player/stats/_/id/3004/joel-freeland
2014-11-18|Victor Claver|18|NBA|Portland Trailblazers|PF|0|0|0|http://espn.go.com/nba/player/stats/_/id/3972/victor-claver
2014-11-18|Thomas Robinson|41|NBA|Portland Trailblazers|PF|11|25|0|http://espn.go.com/nba/player/stats/_/id/6618/thomas-robinson
2014-11-18|Meyers Leonard|11|NBA|Portland Trailblazers|C|15|15|3|http://espn.go.com/nba/player/stats/_/id/6605/meyers-leonard
2014-11-18|Damian Lillard|0|NBA|Portland Trailblazers|PG|206|52|66|http://espn.go.com/nba/player/stats/_/id/6606/damian-lillard
2014-11-18|Wesley Matthews|2|NBA|Portland Trailblazers|SG|162|42|27|http://espn.go.com/nba/player/stats/_/id/4032/wesley-matthews
2014-11-18|LaMarcus Aldridge|12|NBA|Portland Trailblazers|PF|197|71|20|http://espn.go.com/nba/player/stats/_/id/2983/lamarcus-aldridge
2014-11-18|Nicolas Batum|88|NBA|Portland Trailblazers|SF|63|54|40|http://espn.go.com/nba/player/stats/_/id/3416/nicolas-batum
2014-11-18|Robin Lopez|42|NBA|Portland Trailblazers|C|122|72|10|http://espn.go.com/nba/player/stats/_/id/3447/robin-lopez
2014-11-18|C.J. McCollum|3|NBA|Portland Trailblazers|SG|48|10|12|http://espn.go.com/nba/player/stats/_/id/2490149/c.j.-mccollum
2014-11-18|Otto Porter Jr.|22|NBA|Washington Wizards|SF|77|29|11|http://espn.go.com/nba/player/stats/_/id/2594922/otto-porter-jr.
2014-11-18|DeJuan Blair|45|NBA|Washington Wizards|C|2|1|1|http://espn.go.com/nba/player/stats/_/id/3965/dejuan-blair
2014-11-18|Dorell Wright|1|NBA|Portland Trailblazers|SF|9|5|4|http://espn.go.com/nba/player/stats/_/id/2423/dorell-wright
2014-11-18|Nene Hilario|42|NBA|Washington Wizards|PF|96|40|22|http://espn.go.com/nba/player/stats/_/id/1713/nene-hilario
2014-11-18|Drew Gooden|90|NBA|Washington Wizards|PF|42|25|4|http://espn.go.com/nba/player/stats/_/id/1711/drew-gooden
2014-11-18|Andre Miller|24|NBA|Washington Wizards|PG|33|14|26|http://espn.go.com/nba/player/stats/_/id/557/andre-miller
2014-11-18|John Wall|2|NBA|Washington Wizards|PG|175|35|82|http://espn.go.com/nba/player/stats/_/id/4237/john-wall
2014-11-18|Bradley Beal|3|NBA|Washington Wizards|SG|0|0|0|http://espn.go.com/nba/player/stats/_/id/6580/bradley-beal
2014-11-18|Glen Rice Jr.|14|NBA|Washington Wizards|SG|11|4|2|http://espn.go.com/nba/player/stats/_/id/2488660/glen-rice-jr.
2014-11-18|Marcin Gortat|4|NBA|Washington Wizards|C|120|82|8|http://espn.go.com/nba/player/stats/_/id/2758/marcin-gortat
2014-11-18|Kevin Seraphin|13|NBA|Washington Wizards|C|49|21|7|http://espn.go.com/nba/player/stats/_/id/4289/kevin-seraphin
2014-11-18|Rasual Butler|8|NBA|Washington Wizards|SF|45|9|6|http://espn.go.com/nba/player/stats/_/id/1767/rasual-butler
2014-11-18|Paul Pierce|34|NBA|Washington Wizards|SF|106|49|25|http://espn.go.com/nba/player/stats/_/id/662/paul-pierce
